theta1_deg,theta2_deg,r_max_mm,center_x_mm,center_z_mm,phi_deg,g_mm,secure_wrap,caged,self_collision_ok,self_collision_clearance_mm,self_collision_pair
-20.0,28.0,233.967,339.977,-15.0,12.0,467.934,False,False,True,18.763,housing|node1
-20.0,30.0,231.067,337.054,-15.0,12.0,462.134,False,False,True,18.763,housing|node1
-20.0,32.0,225.55,331.494,-15.0,12.0,451.101,False,False,True,18.763,housing|node1
-20.0,34.0,217.67,323.547,-15.0,12.0,435.341,False,False,True,18.763,housing|node1
-20.0,36.0,207.727,313.516,-15.0,12.0,415.453,False,False,True,18.456,node5|node9
-18.0,-36.0,,,,,,False,False,False,-2.103,housing|gripper_claw_left
-18.0,-34.0,72.25,175.844,-15.0,26.0,144.501,False,False,True,10.216,housing|gripper_claw_left
-18.0,-32.0,72.25,175.844,-15.0,26.0,144.501,False,False,True,19.331,housing|node1
-18.0,-30.0,72.25,175.844,-15.0,26.0,144.501,False,False,True,19.331,housing|node1
-18.0,-28.0,72.25,175.844,-15.0,26.0,144.501,False,False,True,19.331,housing|node1
-18.0,-26.0,72.25,175.844,-15.0,26.0,144.501,False,False,True,19.331,housing|node1
-18.0,-24.0,72.25,175.844,-15.0,26.0,144.501,False,False,True,19.331,housing|node1
-18.0,-22.0,80.86,18.237,298.738,124.0,144.094,False,True,True,19.331,housing|node1
-18.0,-20.0,89.14,14.544,308.411,166.0,166.438,False,True,True,19.331,housing|node1
-18.0,-18.0,97.569,-37.0,317.629,44.0,193.239,False,True,True,19.331,housing|node1
-18.0,-16.0,107.965,-25.771,327.912,50.0,214.321,False,True,True,19.331,housing|node1
-18.0,-14.0,112.979,-15.0,332.926,76.0,225.957,False,False,True,19.331,housing|node1
-18.0,-12.0,115.638,-15.0,335.818,64.0,231.276,False,False,True,19.331,housing|node1
-18.0,-10.0,117.075,-15.0,337.121,58.0,234.15,False,False,True,19.331,housing|node1
-18.0,-8.0,117.896,-15.0,337.843,54.0,235.792,False,False,True,19.331,housing|node1
-18.0,-6.0,118.524,-15.0,339.123,50.0,237.048,False,False,True,19.331,housing|node1
-18.0,-4.0,119.088,-15.0,339.344,50.0,238.176,False,False,True,19.331,housing|node1
-18.0,-2.0,119.438,-15.0,340.03,48.0,238.875,False,False,True,19.331,housing|node1
-18.0,0.0,120.26,-15.0,602.844,18.0,240.519,False,False,True,19.331,housing|node1
-18.0,2.0,145.258,-15.0,601.171,22.0,290.516,False,False,True,19.331,housing|node1
-18.0,4.0,163.183,-15.0,596.19,18.0,326.365,False,False,True,19.331,housing|node1
-18.0,6.0,175.097,-15.0,588.009,20.0,350.194,False,False,True,19.331,housing|node1
-18.0,8.0,180.871,-15.0,576.802,18.0,361.742,False,False,True,19.331,housing|node1
-18.0,10.0,191.437,297.069,-15.0,14.0,382.874,False,False,True,19.331,housing|node1
-18.0,12.0,210.609,316.424,-15.0,12.0,421.218,False,False,True,19.331,housing|node1
-18.0,14.0,227.349,333.307,-15.0,12.0,454.697,False,False,True,19.331,housing|node1
-18.0,16.0,241.392,347.459,-15.0,12.0,482.784,False,False,True,19.331,housing|node1
-18.0,18.0,252.54,358.688,-15.0,10.0,505.08,False,False,True,19.331,housing|node1
-18.0,20.0,260.663,366.866,-15.0,10.0,521.326,False,False,True,19.331,housing|node1
-18.0,22.0,265.702,371.938,-15.0,10.0,531.404,False,False,True,19.331,housing|node1
-18.0,24.0,267.669,373.918,-15.0,10.0,535.338,False,False,True,19.331,housing|node1
-18.0,26.0,266.645,372.887,-15.0,10.0,533.29,False,False,True,19.331,housing|node1
-18.0,28.0,262.777,368.994,-15.0,10.0,525.554,False,False,True,19.331,housing|node1
-18.0,30.0,256.273,362.446,-15.0,10.0,512.546,False,False,True,19.331,housing|node1
-18.0,32.0,247.396,353.507,-15.0,10.0,494.792,False,False,True,19.331,housing|node1
-18.0,34.0,236.456,342.485,-15.0,12.0,472.911,False,False,True,19.331,housing|node1
-18.0,36.0,223.799,329.728,-15.0,12.0,447.598,False,False,True,18.456,node3|node7
-16.0,-36.0,93.387,197.523,-15.0,22.0,186.774,False,False,True,14.796,node0|gripper_claw_left
-16.0,-34.0,93.387,197.523,-15.0,22.0,186.774,False,False,True,19.842,housing|node1
-16.0,-32.0,93.387,197.523,-15.0,22.0,186.774,False,False,True,19.842,housing|node1
-16.0,-30.0,93.387,197.523,-15.0,22.0,186.774,False,False,True,19.842,housing|node1
-16.0,-28.0,93.387,197.523,-15.0,22.0,186.774,False,False,True,19.842,housing|node1
-16.0,-26.0,93.387,197.523,-15.0,22.0,186.774,False,False,True,19.842,housing|node1
-16.0,-24.0,93.387,197.523,-15.0,22.0,186.774,False,False,True,19.842,housing|node1
-16.0,-22.0,93.387,197.523,-15.0,22.0,186.774,False,False,True,19.842,housing|node1
-16.0,-20.0,97.318,-15.0,317.265,42.0,193.569,False,True,True,19.842,housing|node1
-16.0,-18.0,108.751,-15.0,329.272,40.0,217.204,False,True,True,19.842,housing|node1
-16.0,-16.0,120.54,-15.0,340.487,44.0,241.043,False,True,True,19.842,housing|node1
-16.0,-14.0,131.455,-15.0,351.402,66.0,262.909,False,False,True,19.842,housing|node1
-16.0,-12.0,138.193,-15.0,358.176,68.0,276.387,False,False,True,19.842,housing|node1
-16.0,-10.0,140.97,-15.0,361.235,54.0,281.94,False,False,True,19.842,housing|node1
-16.0,-8.0,142.67,-15.0,369.31,30.0,285.34,False,False,True,19.842,housing|node1
-16.0,-6.0,144.532,-15.0,379.844,28.0,289.064,False,False,True,19.842,housing|node1
-16.0,-4.0,148.138,-15.0,426.055,26.0,296.276,False,False,True,19.842,housing|node1
-16.0,-2.0,159.241,-15.0,590.702,14.0,318.482,False,False,True,19.842,housing|node1
-16.0,0.0,183.657,-15.0,587.817,22.0,367.313,False,False,True,19.842,housing|node1
-16.0,2.0,199.98,-15.0,581.638,18.0,399.96,False,False,True,19.842,housing|node1
-16.0,4.0,208.536,-15.0,572.283,16.0,417.072,False,False,True,19.842,housing|node1
-16.0,6.0,212.097,-15.0,559.939,16.0,424.193,False,False,True,19.842,housing|node1
-16.0,8.0,228.642,334.611,-15.0,12.0,457.285,False,False,True,19.842,housing|node1
-16.0,10.0,247.257,353.367,-15.0,10.0,494.514,False,False,True,19.842,housing|node1
-16.0,12.0,263.346,369.567,-15.0,10.0,526.692,False,False,True,19.842,housing|node1
-16.0,14.0,276.656,382.961,-15.0,10.0,553.311,False,False,True,19.842,housing|node1
-16.0,16.0,286.996,393.364,-15.0,20.0,573.992,False,False,True,19.842,housing|node1
-16.0,18.0,294.19,400.657,-15.0,22.0,588.38,False,False,True,19.842,housing|node1
-16.0,20.0,297.264,404.794,-15.0,18.0,594.529,False,False,True,19.842,housing|node1
-16.0,22.0,298.011,405.799,-15.0,18.0,596.022,False,False,True,19.842,housing|node1
-16.0,24.0,296.498,403.764,-15.0,18.0,592.997,False,False,True,19.842,housing|node1
-16.0,26.0,279.926,386.373,-15.0,12.0,559.851,False,False,True,19.842,housing|node1
-16.0,28.0,256.339,362.924,-15.0,10.0,512.678,False,False,True,19.842,housing|node1
-16.0,30.0,236.118,342.625,-15.0,10.0,472.235,False,False,True,19.842,housing|node1
-16.0,32.0,220.812,369.245,-15.0,6.0,441.623,False,False,True,19.842,housing|node1
-16.0,34.0,207.796,324.609,-15.0,12.0,415.591,False,False,True,19.842,housing|node1
-16.0,36.0,195.75,301.588,-15.0,22.0,391.5,False,False,True,18.456,node4|node8
-14.0,-36.0,113.33,217.88,-15.0,20.0,226.66,False,False,True,18.456,node5|node9
-14.0,-34.0,113.33,217.88,-15.0,20.0,226.66,False,False,True,20.293,housing|node1
-14.0,-32.0,113.33,217.88,-15.0,20.0,226.66,False,False,True,20.293,housing|node1
-14.0,-30.0,113.33,217.88,-15.0,20.0,226.66,False,False,True,20.293,housing|node1
-14.0,-28.0,113.33,217.88,-15.0,20.0,226.66,False,False,True,20.293,housing|node1
-14.0,-26.0,113.33,217.88,-15.0,20.0,226.66,False,False,True,20.293,housing|node1
-14.0,-24.0,113.33,217.88,-15.0,20.0,226.66,False,False,True,20.293,housing|node1
-14.0,-22.0,113.33,217.88,-15.0,20.0,226.66,False,False,True,20.293,housing|node1
-14.0,-20.0,113.33,217.88,-15.0,20.0,226.66,False,False,True,20.293,housing|node1
-14.0,-18.0,123.02,-10.906,342.967,34.0,246.04,False,False,True,20.293,housing|node1
-14.0,-16.0,137.018,-15.0,356.965,34.0,274.035,False,False,True,20.293,housing|node1
-14.0,-14.0,150.151,-15.0,370.098,36.0,300.302,False,False,True,20.293,housing|node1
-14.0,-12.0,162.609,-15.0,382.556,60.0,325.219,False,False,True,20.293,housing|node1
-14.0,-10.0,170.34,-15.0,390.649,58.0,340.679,False,False,True,20.293,housing|node1
-14.0,-8.0,174.972,-15.0,411.304,34.0,349.945,False,False,True,20.293,housing|node1
-14.0,-6.0,182.156,-15.0,456.441,28.0,364.312,False,False,True,20.293,housing|node1
-14.0,-4.0,196.726,-15.0,573.825,12.0,393.453,False,False,True,20.293,housing|node1
-14.0,-2.0,220.441,-15.0,569.741,20.0,440.882,False,False,True,20.293,housing|node1
-14.0,0.0,233.996,-15.0,562.386,18.0,467.993,False,False,True,20.293,housing|node1
-14.0,2.0,239.331,-15.0,551.888,18.0,478.661,False,False,True,20.293,housing|node1
-14.0,4.0,243.632,349.715,-15.0,10.0,487.263,False,False,True,20.293,housing|node1
-14.0,6.0,263.46,370.113,-15.0,22.0,526.921,False,False,True,20.293,housing|node1
-14.0,8.0,275.739,388.178,-15.0,10.0,551.477,False,False,True,20.293,housing|node1
-14.0,10.0,286.626,403.608,-15.0,8.0,573.252,False,False,True,20.293,housing|node1
-14.0,12.0,295.734,416.16,-15.0,8.0,591.468,False,False,True,20.293,housing|node1
-14.0,14.0,302.764,425.659,-15.0,8.0,605.528,False,False,True,20.293,housing|node1
-14.0,16.0,307.516,431.996,-15.0,8.0,615.032,False,False,True,20.293,housing|node1
-14.0,18.0,309.886,435.132,-15.0,8.0,619.773,False,False,True,20.293,housing|node1
-14.0,20.0,309.85,435.103,-15.0,16.0,619.699,False,False,True,20.293,housing|node1
-14.0,22.0,283.663,399.615,-15.0,12.0,567.325,False,False,True,20.293,housing|node1
-14.0,24.0,260.177,366.377,-15.0,24.0,520.354,False,False,True,20.293,housing|node1
-14.0,26.0,237.465,343.503,-15.0,14.0,474.931,False,False,True,20.293,housing|node1
-14.0,28.0,217.214,323.331,-15.0,12.0,434.428,False,False,True,20.293,housing|node1
-14.0,30.0,199.605,305.73,-15.0,12.0,399.21,False,False,True,20.293,housing|node1
-14.0,32.0,185.341,290.944,-15.0,18.0,370.682,False,False,True,20.293,housing|node1
-14.0,34.0,175.144,280.764,-15.0,24.0,350.288,False,False,True,20.293,housing|node1
-14.0,36.0,164.708,270.146,-15.0,26.0,329.416,False,False,True,18.456,node5|node9
-12.0,-36.0,131.624,236.492,-15.0,18.0,263.248,False,False,True,18.456,node5|node9
-12.0,-34.0,131.624,236.492,-15.0,18.0,263.248,False,False,True,20.458,node5|node9
-12.0,-32.0,131.624,236.492,-15.0,18.0,263.248,False,False,True,20.686,housing|node1
-12.0,-30.0,131.624,236.492,-15.0,18.0,263.248,False,False,True,20.686,housing|node1
-12.0,-28.0,133.342,238.237,-15.0,18.0,266.683,False,False,True,20.686,housing|node1
-12.0,-26.0,135.058,239.98,-15.0,18.0,270.115,False,False,True,20.686,housing|node1
-12.0,-24.0,136.77,241.718,-15.0,18.0,273.539,False,False,True,20.686,housing|node1
-12.0,-22.0,138.476,243.451,-15.0,16.0,276.952,False,False,True,20.686,housing|node1
-12.0,-20.0,140.174,245.174,-15.0,16.0,280.348,False,False,True,20.686,housing|node1
-12.0,-18.0,141.862,246.888,-15.0,16.0,283.725,False,False,True,20.686,housing|node1
-12.0,-16.0,158.058,-15.0,378.005,28.0,316.115,False,False,True,20.686,housing|node1
-12.0,-14.0,173.304,-15.0,393.468,30.0,346.608,False,False,True,20.686,housing|node1
-12.0,-12.0,188.941,-15.0,408.888,30.0,377.882,False,False,True,20.686,housing|node1
-12.0,-10.0,204.678,-15.0,424.965,50.0,409.355,False,False,True,20.686,housing|node1
-12.0,-8.0,215.814,-15.0,449.984,38.0,431.628,False,False,True,20.686,housing|node1
-12.0,-6.0,232.069,-15.0,552.444,10.0,464.139,False,False,True,20.686,housing|node1
-12.0,-4.0,254.956,-15.0,547.187,22.0,509.911,False,False,True,20.686,housing|node1
-12.0,-2.0,263.937,-15.0,538.688,18.0,527.875,False,False,True,20.686,housing|node1
-12.0,0.0,264.339,-15.0,527.087,18.0,528.677,False,False,True,20.686,housing|node1
-12.0,2.0,262.297,383.259,-15.0,10.0,524.593,False,False,True,20.686,housing|node1
-12.0,4.0,276.223,402.96,-15.0,12.0,552.445,False,False,True,20.686,housing|node1
-12.0,6.0,288.904,420.247,-15.0,12.0,577.808,False,False,True,20.686,housing|node1
-12.0,8.0,299.738,434.825,-15.0,14.0,599.475,False,False,True,20.686,housing|node1
-12.0,10.0,308.384,446.46,-15.0,12.0,616.768,False,False,True,20.686,housing|node1
-12.0,12.0,314.719,454.984,-15.0,14.0,629.438,False,False,True,20.686,housing|node1
-12.0,14.0,318.668,460.299,-15.0,14.0,637.337,False,False,True,20.686,housing|node1
-12.0,16.0,302.684,462.377,-15.0,6.0,605.369,False,False,True,20.686,housing|node1
-12.0,18.0,280.093,408.295,-15.0,18.0,560.186,False,False,True,20.686,housing|node1
-12.0,20.0,260.317,380.93,-15.0,16.0,520.635,False,False,True,20.686,housing|node1
-12.0,22.0,242.95,354.212,-15.0,20.0,485.901,False,False,True,20.686,housing|node1
-12.0,24.0,222.936,328.858,-15.0,14.0,445.872,False,False,True,20.686,housing|node1
-12.0,26.0,202.992,308.737,-15.0,16.0,405.985,False,False,True,20.686,housing|node1
-12.0,28.0,184.964,290.794,-15.0,16.0,369.928,False,False,True,20.686,housing|node1
-12.0,30.0,169.174,274.855,-15.0,14.0,338.348,False,False,True,20.686,housing|node1
-12.0,32.0,156.235,261.459,-15.0,20.0,312.469,False,False,True,20.686,housing|node1
-12.0,34.0,147.308,252.841,-15.0,28.0,294.616,False,False,True,20.458,node5|node9
-12.0,36.0,138.133,243.166,-15.0,28.0,276.267,False,False,True,18.456,node4|node8
-10.0,-36.0,151.297,256.456,-15.0,16.0,302.594,False,False,True,18.456,node3|node7
-10.0,-34.0,153.012,258.194,-15.0,16.0,306.024,False,False,True,20.458,node3|node7
-10.0,-32.0,154.722,259.927,-15.0,16.0,309.443,False,False,True,21.019,housing|node1
-10.0,-30.0,156.423,261.65,-15.0,16.0,312.846,False,False,True,21.019,housing|node1
-10.0,-28.0,158.114,263.363,-15.0,16.0,316.228,False,False,True,21.019,housing|node1
-10.0,-26.0,159.793,265.064,-15.0,16.0,319.586,False,False,True,21.019,housing|node1
-10.0,-24.0,161.458,266.75,-15.0,16.0,322.915,False,False,True,21.019,housing|node1
-10.0,-22.0,163.106,268.419,-15.0,14.0,326.212,False,False,True,21.019,housing|node1
-10.0,-20.0,164.736,270.069,-15.0,14.0,329.472,False,False,True,21.019,housing|node1
-10.0,-18.0,169.792,275.186,-15.0,12.0,339.584,False,False,True,21.019,housing|node1
-10.0,-16.0,185.774,-15.0,405.927,24.0,371.549,False,False,True,21.019,housing|node1
-10.0,-14.0,203.631,-15.0,424.119,24.0,407.262,False,False,True,21.019,housing|node1
-10.0,-12.0,222.85,-15.0,442.797,24.0,445.7,False,False,True,21.019,housing|node1
-10.0,-10.0,243.251,-15.0,463.819,26.0,486.501,False,False,True,21.019,housing|node1
-10.0,-8.0,264.669,-15.0,526.881,10.0,529.338,False,False,True,21.019,housing|node1
-10.0,-6.0,285.346,-15.0,520.487,30.0,570.692,False,False,True,21.019,housing|node1
-10.0,-4.0,286.146,-15.0,510.888,22.0,572.292,False,False,True,21.019,housing|node1
-10.0,-2.0,278.285,-15.0,498.232,24.0,556.57,False,False,True,21.019,housing|node1
-10.0,0.0,271.122,413.665,-15.0,14.0,542.244,False,False,True,21.019,housing|node1
-10.0,2.0,283.465,432.584,-15.0,12.0,566.93,False,False,True,21.019,housing|node1
-10.0,4.0,294.645,449.012,-15.0,10.0,589.29,False,False,True,21.019,housing|node1
-10.0,6.0,304.24,462.662,-15.0,10.0,608.48,False,False,True,21.019,housing|node1
-10.0,8.0,311.903,473.31,-15.0,10.0,623.805,False,False,True,21.019,housing|node1
-10.0,10.0,317.378,480.796,-15.0,18.0,634.755,False,False,True,21.019,housing|node1
-10.0,12.0,293.561,447.947,-15.0,18.0,587.121,False,False,True,21.019,housing|node1
-10.0,14.0,272.36,416.175,-15.0,18.0,544.719,False,False,True,21.019,housing|node1
-10.0,16.0,254.007,387.039,-15.0,22.0,508.014,False,False,True,21.019,housing|node1
-10.0,18.0,237.484,361.514,-15.0,22.0,474.968,False,False,True,21.019,housing|node1
-10.0,20.0,222.547,337.961,-15.0,20.0,445.094,False,False,True,21.019,housing|node1
-10.0,22.0,209.219,315.022,-15.0,32.0,418.439,False,False,True,21.019,housing|node1
-10.0,24.0,192.42,298.062,-15.0,18.0,384.84,False,False,True,21.019,housing|node1
-10.0,26.0,174.423,280.072,-15.0,16.0,348.846,False,False,True,21.019,housing|node1
-10.0,28.0,157.841,263.389,-15.0,16.0,315.681,False,False,True,21.019,housing|node1
-10.0,30.0,143.165,248.209,-15.0,18.0,286.33,False,False,True,21.019,housing|node1
-10.0,32.0,131.249,236.111,-15.0,24.0,262.499,False,False,True,21.019,housing|node1
-10.0,34.0,123.278,228.188,-15.0,32.0,246.557,False,False,True,20.458,node3|node7
-10.0,36.0,114.915,219.495,-15.0,38.0,229.83,False,False,True,18.456,node3|node7
-8.0,-36.0,173.616,279.054,-15.0,12.0,347.231,False,False,True,18.456,node4|node8
-8.0,-34.0,175.282,280.74,-15.0,12.0,350.565,False,False,True,20.458,node3|node7
-8.0,-32.0,176.933,282.409,-15.0,12.0,353.865,False,False,True,21.292,housing|node1
-8.0,-30.0,178.565,284.059,-15.0,12.0,357.129,False,False,True,21.292,housing|node1
-8.0,-28.0,180.176,285.689,-15.0,12.0,360.352,False,False,True,21.292,housing|node1
-8.0,-26.0,181.765,287.295,-15.0,14.0,363.53,False,False,True,21.292,housing|node1
-8.0,-24.0,185.056,290.622,-15.0,26.0,370.113,False,False,True,21.292,housing|node1
-8.0,-22.0,188.788,295.658,-15.0,26.0,377.576,False,False,True,21.292,housing|node1
-8.0,-20.0,191.355,300.641,-15.0,16.0,382.71,False,False,True,21.292,housing|node1
-8.0,-18.0,201.657,-15.0,421.604,22.0,403.314,False,False,True,21.292,housing|node1
-8.0,-16.0,222.132,-15.0,442.528,22.0,444.265,False,False,True,21.292,housing|node1
-8.0,-14.0,244.399,-15.0,464.347,22.0,488.797,False,False,True,21.292,housing|node1
-8.0,-12.0,268.942,-15.0,501.778,8.0,537.884,False,False,True,21.292,housing|node1
-8.0,-10.0,277.596,0.964,497.541,20.0,555.192,False,False,True,21.292,housing|node1
-8.0,-8.0,271.085,22.996,490.055,52.0,542.17,False,False,True,21.292,housing|node1
-8.0,-6.0,260.785,26.255,479.407,52.0,521.57,False,False,True,21.292,housing|node1
-8.0,-4.0,258.484,420.125,-15.0,14.0,516.969,False,False,True,21.292,housing|node1
-8.0,-2.0,271.524,440.411,-15.0,16.0,543.049,False,False,True,21.292,housing|node1
-8.0,0.0,283.132,458.469,-15.0,18.0,566.264,False,False,True,21.292,housing|node1
-8.0,2.0,292.995,473.965,-15.0,20.0,585.99,False,False,True,21.292,housing|node1
-8.0,4.0,299.911,486.621,-15.0,22.0,599.821,False,False,True,21.292,housing|node1
-8.0,6.0,300.975,496.22,-15.0,30.0,601.949,False,False,True,21.292,housing|node1
-8.0,8.0,281.397,502.615,-15.0,10.0,562.793,False,False,True,21.292,housing|node1
-8.0,10.0,262.045,426.278,-15.0,38.0,524.09,False,False,True,21.292,housing|node1
-8.0,12.0,244.531,398.729,-15.0,22.0,489.063,False,False,True,21.292,housing|node1
-8.0,14.0,229.399,372.208,-15.0,20.0,458.798,False,False,True,21.292,housing|node1
-8.0,16.0,216.038,347.236,-15.0,24.0,432.075,False,False,True,21.292,housing|node1
-8.0,18.0,203.885,324.912,-15.0,26.0,407.771,False,False,True,21.292,housing|node1
-8.0,20.0,192.683,303.626,-15.0,24.0,385.366,False,False,True,21.292,housing|node1
-8.0,22.0,180.527,286.044,-15.0,22.0,361.054,False,False,True,21.292,housing|node1
-8.0,24.0,166.732,272.09,-15.0,28.0,333.464,False,False,True,21.292,housing|node1
-8.0,26.0,150.334,255.48,-15.0,20.0,300.668,False,False,True,21.292,housing|node1
-8.0,28.0,134.734,239.891,-15.0,18.0,269.468,False,False,True,21.292,housing|node1
-8.0,30.0,120.822,225.666,-15.0,20.0,241.644,False,False,True,21.292,housing|node1
-8.0,32.0,109.439,214.109,-15.0,26.0,218.879,False,False,True,21.292,housing|node1
-8.0,34.0,101.958,206.282,-15.0,38.0,203.916,False,False,True,20.458,node5|node9
-8.0,36.0,94.121,198.759,-15.0,38.0,188.242,False,False,True,18.456,node4|node8
-6.0,-36.0,178.03,298.502,-15.0,20.0,356.06,False,False,True,18.456,node3|node7
-6.0,-34.0,178.673,300.083,-15.0,20.0,357.347,False,False,True,20.458,node3|node7
-6.0,-32.0,179.306,301.638,-15.0,20.0,358.612,False,False,True,21.505,housing|node1
-6.0,-30.0,179.927,303.165,-15.0,20.0,359.853,False,False,True,21.505,housing|node1
-6.0,-28.0,181.954,308.149,-15.0,18.0,363.908,False,False,True,21.505,housing|node1
-6.0,-26.0,183.961,313.083,-15.0,18.0,367.922,False,False,True,21.505,housing|node1
-6.0,-24.0,185.94,317.95,-15.0,18.0,371.881,False,False,True,21.505,housing|node1
-6.0,-22.0,194.278,-15.0,414.739,16.0,388.556,False,False,True,21.505,housing|node1
-6.0,-20.0,219.648,-15.0,440.126,20.0,439.296,False,False,True,21.505,housing|node1
-6.0,-18.0,245.939,-15.0,471.179,10.0,491.878,False,False,True,21.505,housing|node1
-6.0,-16.0,252.36,2.572,472.294,18.0,504.721,False,False,True,21.505,housing|node1
-6.0,-14.0,251.83,27.995,470.216,18.0,503.661,False,False,True,21.505,housing|node1
-6.0,-12.0,248.816,43.663,464.902,40.0,497.631,False,False,True,21.505,housing|node1
-6.0,-10.0,240.47,43.993,456.378,40.0,480.941,False,False,True,21.505,housing|node1
-6.0,-8.0,237.085,422.262,-15.0,12.0,474.171,False,False,True,21.505,housing|node1
-6.0,-6.0,249.195,443.619,-15.0,14.0,498.39,False,False,True,21.505,housing|node1
-6.0,-4.0,259.833,463.047,-15.0,16.0,519.665,False,False,True,21.505,housing|node1
-6.0,-2.0,267.76,480.173,-15.0,16.0,535.519,False,False,True,21.505,housing|node1
-6.0,0.0,272.927,494.671,-15.0,18.0,545.855,False,False,True,21.505,housing|node1
-6.0,2.0,272.997,506.273,-15.0,18.0,545.995,False,False,True,21.505,housing|node1
-6.0,4.0,264.579,514.772,-15.0,22.0,529.158,False,False,True,21.505,housing|node1
-6.0,6.0,241.974,520.028,-15.0,10.0,483.948,False,False,True,21.505,housing|node1
-6.0,8.0,225.716,417.844,-15.0,38.0,451.432,False,False,True,21.505,housing|node1
-6.0,10.0,215.97,384.797,-15.0,64.0,431.941,False,False,True,21.505,housing|node1
-6.0,12.0,205.741,360.589,-15.0,48.0,411.482,False,False,True,21.505,housing|node1
-6.0,14.0,194.744,338.025,-15.0,28.0,389.488,False,False,True,21.505,housing|node1
-6.0,16.0,185.159,316.591,-15.0,28.0,370.318,False,False,True,21.505,housing|node1
-6.0,18.0,176.592,294.965,-15.0,30.0,353.183,False,False,True,21.505,housing|node1
-6.0,20.0,168.427,274.892,-15.0,42.0,336.854,False,False,True,21.505,housing|node1
-6.0,22.0,156.269,261.495,-15.0,28.0,312.539,False,False,True,21.505,housing|node1
-6.0,24.0,143.658,248.709,-15.0,28.0,287.315,False,False,True,21.505,housing|node1
-6.0,26.0,129.962,235.25,-15.0,18.0,259.925,False,False,True,21.505,housing|node1
-6.0,28.0,114.785,219.67,-15.0,20.0,229.571,False,False,True,21.505,housing|node1
-6.0,30.0,101.157,205.464,-15.0,24.0,202.315,False,False,True,21.505,housing|node1
-6.0,32.0,89.933,194.198,-15.0,30.0,179.867,False,False,True,21.505,housing|node1
-6.0,34.0,82.85,187.085,-15.0,44.0,165.7,False,False,True,20.458,node5|node9
-6.0,36.0,75.626,179.315,-15.0,46.0,151.253,False,False,True,18.456,node4|node8
-4.0,-36.0,166.824,314.306,-15.0,20.0,333.647,False,False,True,18.456,node4|node8
-4.0,-34.0,167.909,317.481,-15.0,20.0,335.819,False,False,True,20.458,node3|node7
-4.0,-32.0,169.577,322.356,-15.0,22.0,339.154,False,False,True,21.657,housing|node1
-4.0,-30.0,171.223,327.168,-15.0,22.0,342.445,False,False,True,21.657,housing|node1
-4.0,-28.0,172.841,331.899,-15.0,20.0,345.681,False,False,True,21.657,housing|node1
-4.0,-26.0,185.688,-15.0,405.959,16.0,371.376,False,False,True,21.657,housing|node1
-4.0,-24.0,209.666,-15.0,429.866,18.0,419.332,False,False,True,21.657,housing|node1
-4.0,-22.0,216.028,7.214,435.854,10.0,432.056,False,False,True,21.657,housing|node1
-4.0,-20.0,221.338,32.079,438.948,24.0,442.675,False,False,True,21.657,housing|node1
-4.0,-18.0,224.268,53.553,438.977,38.0,448.536,False,False,True,21.657,housing|node1
-4.0,-16.0,221.434,56.294,435.84,32.0,442.869,False,False,True,21.657,housing|node1
-4.0,-14.0,215.132,56.31,429.504,32.0,430.265,False,False,True,21.657,housing|node1
-4.0,-12.0,210.632,420.088,-15.0,16.0,421.264,False,False,True,21.657,housing|node1
-4.0,-10.0,221.219,442.191,-15.0,16.0,442.437,False,False,True,21.657,housing|node1
-4.0,-8.0,229.767,462.695,-15.0,12.0,459.535,False,False,True,21.657,housing|node1
-4.0,-6.0,237.787,481.196,-15.0,16.0,475.575,False,False,True,21.657,housing|node1
-4.0,-4.0,242.152,497.327,-15.0,16.0,484.304,False,False,True,21.657,housing|node1
-4.0,-2.0,242.786,510.772,-15.0,18.0,485.573,False,False,True,21.657,housing|node1
-4.0,0.0,237.609,521.27,-15.0,18.0,475.219,False,False,True,21.657,housing|node1
-4.0,2.0,224.227,528.625,-15.0,20.0,448.455,False,False,True,21.657,housing|node1
-4.0,4.0,200.565,532.709,-15.0,12.0,401.129,False,False,True,21.657,housing|node1
-4.0,6.0,186.002,414.99,-15.0,28.0,372.004,False,False,True,21.657,housing|node1
-4.0,8.0,178.791,370.43,-15.0,34.0,357.582,False,False,True,21.657,housing|node1
-4.0,10.0,174.185,345.076,-15.0,38.0,348.369,False,False,True,21.657,housing|node1
-4.0,12.0,171.329,329.096,-15.0,74.0,342.659,False,False,True,21.657,housing|node1
-4.0,14.0,165.884,311.675,-15.0,54.0,331.768,False,False,True,21.657,housing|node1
-4.0,16.0,159.21,291.743,-15.0,32.0,318.419,False,False,True,21.657,housing|node1
-4.0,18.0,153.558,271.83,-15.0,32.0,307.117,False,False,True,21.657,housing|node1
-4.0,20.0,147.559,252.869,-15.0,44.0,295.118,False,False,True,21.657,housing|node1
-4.0,22.0,135.598,240.836,-15.0,28.0,271.196,False,False,True,21.657,housing|node1
-4.0,24.0,123.924,228.882,-15.0,30.0,247.847,False,False,True,21.657,housing|node1
-4.0,26.0,112.456,217.277,-15.0,36.0,224.878,False,True,True,21.657,housing|node1
-4.0,28.0,97.141,203.667,-2.037,30.0,192.835,False,True,True,21.657,housing|node1
-4.0,30.0,83.588,187.487,-15.0,30.0,167.175,False,False,True,21.657,housing|node1
-4.0,32.0,73.334,181.516,44.477,66.0,132.927,False,True,True,21.657,housing|node1
